case_id,slice_idx,gt_tumor_size,pred_tumor_size,gt_category,pred_category,num_gt_components,num_pred_components,tumor_dice,tumor_hd95,tumor_asd
case_00134,220,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,380,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,288,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,98,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,191,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,185,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,48,0,4,none,small,0,1,0.0,-1.0,-1.0
case_00079,168,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,281,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,103,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,306,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,42,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,121,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,66,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,369,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,504,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,381,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,347,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,143,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,36,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,282,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,172,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,336,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,286,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,168,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,93,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,425,1200,1294,large,large,1,1,0.9478748997594226,2.023606797749971,0.8410253009232169
case_00161,176,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,196,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,235,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,409,1836,1909,large,large,1,1,0.9607476635514018,2.8284271247461903,0.6981073745852523
case_00014,303,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,440,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,216,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,341,718,806,medium,medium,1,1,0.9225721784776902,2.8284271247461903,0.9619715021017794
case_00086,281,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,175,97,99,small,small,1,1,0.8571428571428571,1.0,0.45826877795718673
case_00203,265,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,135,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,227,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,177,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,341,488,657,medium,medium,1,1,0.8279475982532751,6.0,2.082240027839798
case_00075,92,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,114,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,186,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,376,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,299,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,44,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,333,36,72,small,small,1,1,0.6296296296296297,2.23606797749979,1.2486954311895875
case_00194,309,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,88,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,38,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,288,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,361,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,443,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,273,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,328,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,357,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,448,0,230,none,medium,0,1,0.0,-1.0,-1.0
case_00033,481,0,71,none,small,0,1,0.0,-1.0,-1.0
case_00134,460,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,432,0,9,none,small,0,1,0.0,-1.0,-1.0
case_00014,378,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,166,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,19,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,247,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,488,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,373,1,0,small,none,1,0,0.0,-1.0,-1.0
case_00125,480,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,462,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,364,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,356,66,116,small,medium,1,1,0.7142857142857143,2.991421356237309,1.5937327234446603
case_00033,199,5,1,small,small,1,1,0.0,4.3848783726541,3.1622776601683795
case_00102,30,0,160,none,medium,0,1,0.0,-1.0,-1.0
case_00014,478,0,98,none,small,0,1,0.0,-1.0,-1.0
case_00086,51,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,98,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,228,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,367,1509,1564,large,large,1,1,0.9703872437357631,2.0,0.5680474317738404
case_00194,303,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,131,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,86,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,129,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,316,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,193,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,55,0,85,none,small,0,1,0.0,-1.0,-1.0
case_00086,333,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,496,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,268,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,192,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,418,0,322,none,medium,0,2,0.0,-1.0,-1.0
case_00125,323,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,263,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,175,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,238,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,324,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,209,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,86,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,116,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,97,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,268,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,206,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,152,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,318,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,411,0,514,none,medium,0,1,0.0,-1.0,-1.0
case_00115,221,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,318,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,472,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,297,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,120,13,9,small,small,1,1,0.6363636363636364,1.5785844453984335,0.42857142857142855
case_00075,95,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,164,46,77,small,small,1,1,0.7154471544715447,2.897056274847714,1.2375100549954603
case_00113,105,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,500,0,542,none,medium,0,1,0.0,-1.0,-1.0
case_00033,419,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,207,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,508,0,266,none,medium,0,1,0.0,-1.0,-1.0
case_00075,449,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,131,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,388,3005,3150,large,large,1,1,0.9725426482534525,2.23606797749979,0.751522408616416
case_00014,346,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,310,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,346,11,0,small,none,1,0,0.0,-1.0,-1.0
case_00134,156,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,406,231,271,medium,medium,1,1,0.9203187250996016,2.0,0.9219114908303234
case_00014,136,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,416,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,494,0,160,none,medium,0,1,0.0,-1.0,-1.0
case_00154,1,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,129,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,182,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,25,0,142,none,medium,0,2,0.0,-1.0,-1.0
case_00102,440,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,185,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,293,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,22,0,715,none,medium,0,1,0.0,-1.0,-1.0
case_00102,58,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,192,109,124,medium,medium,1,1,0.8497854077253219,2.0,0.7734590803390136
case_00033,485,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,74,0,414,none,medium,0,2,0.0,-1.0,-1.0
case_00079,174,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,372,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,207,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,48,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,421,0,685,none,medium,0,1,0.0,-1.0,-1.0
case_00113,378,1835,1916,large,large,1,1,0.9394828045854439,3.0,1.082521077413586
case_00161,96,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,82,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,58,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,355,71,115,small,medium,1,1,0.7419354838709677,2.23606797749979,1.4136616206542936
case_00086,39,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,19,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,300,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,360,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,146,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,214,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,162,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,337,2883,2972,large,large,2,1,0.962937660119556,3.0,0.6272759365023333
case_00161,150,452,503,medium,medium,1,1,0.9361256544502617,2.0,0.7066666666666667
case_00194,306,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,397,1600,1710,large,large,1,1,0.9625377643504531,1.4142135623730951,0.7487487259571012
case_00125,374,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,452,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,353,1182,1219,large,large,1,1,0.9496043315285297,2.0,0.8542838320619068
case_00113,417,1671,1719,large,large,1,1,0.9427728613569322,3.2287687024627107,1.0317638912384333
case_00125,191,77,82,small,small,1,1,0.8930817610062893,1.1242640687119274,0.4774697523989652
case_00079,196,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,266,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,68,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,280,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,390,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,458,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,268,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,88,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,494,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,319,230,266,medium,medium,1,1,0.907258064516129,2.23606797749979,0.7910143822614605
case_00086,324,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,270,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,366,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,111,0,54,none,small,0,1,0.0,-1.0,-1.0
case_00102,237,0,420,none,medium,0,2,0.0,-1.0,-1.0
case_00203,295,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,407,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,291,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,17,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,7,0,1442,none,large,0,1,0.0,-1.0,-1.0
case_00203,236,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,123,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,374,3,0,small,none,1,0,0.0,-1.0,-1.0
case_00154,495,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,296,319,479,medium,medium,5,2,0.7418546365914787,4.086173937932361,1.6417540838109819
case_00125,372,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,445,0,52,none,small,0,1,0.0,-1.0,-1.0
case_00134,295,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,263,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,206,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,416,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,11,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,274,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,246,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,202,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,64,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,94,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,423,0,383,none,medium,0,1,0.0,-1.0,-1.0
case_00075,163,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,425,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,360,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,138,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,451,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,236,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,31,0,238,none,medium,0,1,0.0,-1.0,-1.0
case_00079,395,1610,1662,large,large,1,1,0.9688264058679706,1.4142135623730951,0.605991987758688
case_00115,273,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,398,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,406,0,160,none,medium,0,1,0.0,-1.0,-1.0
case_00203,103,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,56,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,31,0,6,none,small,0,1,0.0,-1.0,-1.0
case_00125,177,17,11,small,small,1,1,0.14285714285714285,3.605551275463989,1.4643470802648582
case_00203,271,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,167,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,169,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,243,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,80,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,317,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,421,0,554,none,medium,0,3,0.0,-1.0,-1.0
case_00113,305,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,17,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,126,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,14,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,497,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,297,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,470,0,368,none,medium,0,1,0.0,-1.0,-1.0
case_00133,46,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,323,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,504,0,462,none,medium,0,1,0.0,-1.0,-1.0
case_00033,511,0,3,none,small,0,1,0.0,-1.0,-1.0
case_00203,33,0,46,none,small,0,1,0.0,-1.0,-1.0
case_00115,420,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,42,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,64,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,143,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,221,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,386,1618,1614,large,large,1,1,0.9616336633663366,2.0,0.725152665303373
case_00014,507,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,211,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,218,0,32,none,small,0,1,0.0,-1.0,-1.0
case_00014,121,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,412,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,44,0,15,none,small,0,1,0.0,-1.0,-1.0
case_00115,82,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,152,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,32,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,77,0,6,none,small,0,1,0.0,-1.0,-1.0
case_00086,65,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,220,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,433,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,98,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,126,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,310,1533,1597,large,large,2,3,0.9405750798722045,3.5390602331696326,1.0509220054641397
case_00079,129,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,469,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,435,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,483,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,312,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,363,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,129,187,206,medium,medium,1,1,0.8702290076335878,2.188854381999831,0.7802137527172334
case_00194,192,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,459,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,400,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,322,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,399,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,259,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,453,0,181,none,medium,0,2,0.0,-1.0,-1.0
case_00075,185,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,80,0,1,none,small,0,1,0.0,-1.0,-1.0
case_00194,356,0,1,none,small,0,1,0.0,-1.0,-1.0
case_00125,357,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,130,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,487,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,197,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,323,119,176,medium,medium,1,1,0.7728813559322034,3.0,1.29155516192605
case_00115,1,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,413,0,27,none,small,0,1,0.0,-1.0,-1.0
case_00134,81,0,5,none,small,0,1,0.0,-1.0,-1.0
case_00134,35,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,427,1156,1262,large,large,1,1,0.9478908188585607,2.23606797749979,0.8168224045932189
case_00194,235,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,503,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,350,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,231,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,98,0,310,none,medium,0,1,0.0,-1.0,-1.0
case_00194,379,0,199,none,medium,0,2,0.0,-1.0,-1.0
case_00203,234,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,279,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,50,0,381,none,medium,0,1,0.0,-1.0,-1.0
case_00125,439,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,263,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,471,0,479,none,medium,0,1,0.0,-1.0,-1.0
case_00113,249,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,175,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,459,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,323,82,31,small,small,1,1,0.5132743362831859,3.605551275463989,0.7461006164715044
case_00194,125,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,339,0,174,none,medium,0,1,0.0,-1.0,-1.0
case_00194,113,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,110,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,15,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,278,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,6,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,25,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,403,262,291,medium,medium,1,1,0.9367088607594937,1.4142135623730951,0.562800511787664
case_00203,288,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,302,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,37,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,201,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,360,763,786,medium,medium,1,1,0.9515816655907037,2.0,0.5929203539823009
case_00161,155,386,426,medium,medium,1,1,0.9039408866995073,2.23606797749979,0.855072463768116
case_00133,254,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,98,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,288,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,195,56,66,small,small,1,1,0.8524590163934426,2.0,0.6025798040898392
case_00113,481,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,125,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,52,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,77,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,91,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,384,0,307,none,medium,0,1,0.0,-1.0,-1.0
case_00102,38,0,415,none,medium,0,1,0.0,-1.0,-1.0
case_00113,142,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,341,3095,3229,large,large,2,1,0.9566729917773561,2.9571067811865475,0.7788822375537097
case_00086,285,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,43,0,112,none,medium,0,2,0.0,-1.0,-1.0
case_00154,493,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,475,0,13,none,small,0,1,0.0,-1.0,-1.0
case_00113,457,0,268,none,medium,0,1,0.0,-1.0,-1.0
case_00203,174,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,444,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,156,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,10,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,265,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,342,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,121,31,37,small,small,1,1,0.8235294117647058,1.4142135623730951,0.5436847463011344
case_00194,1,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,64,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,328,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,183,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,112,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,158,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,424,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,107,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,259,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,145,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,232,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,370,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,370,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,346,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,402,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,395,0,36,none,small,0,3,0.0,-1.0,-1.0
case_00075,490,0,569,none,medium,0,1,0.0,-1.0,-1.0
case_00134,410,0,54,none,small,0,1,0.0,-1.0,-1.0
case_00014,162,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,103,0,32,none,small,0,1,0.0,-1.0,-1.0
case_00079,449,543,588,medium,medium,1,1,0.9531388152077808,1.0,0.45454545454545453
case_00033,13,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,475,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,404,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,431,0,64,none,small,0,1,0.0,-1.0,-1.0
case_00075,142,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,339,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,117,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,462,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,225,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,483,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,440,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,437,887,943,medium,medium,2,1,0.9508196721311475,2.0,0.647080117933679
case_00075,239,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,132,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,473,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,70,0,128,none,medium,0,2,0.0,-1.0,-1.0
case_00125,114,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,215,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,362,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,113,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,206,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,284,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,25,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,1,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,210,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,276,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,235,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,274,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,342,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,214,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,242,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,403,0,4,none,small,0,1,0.0,-1.0,-1.0
case_00102,80,0,14,none,small,0,1,0.0,-1.0,-1.0
case_00113,446,0,15,none,small,0,3,0.0,-1.0,-1.0
case_00161,232,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,136,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,1,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,295,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,456,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,466,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,493,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,442,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,112,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,351,1122,1131,large,large,1,1,0.9507323568575233,2.0,0.7721313273626703
case_00014,367,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,305,1140,1210,large,large,4,1,0.9395744680851064,2.0,0.6856105698705407
case_00134,481,0,493,none,medium,0,2,0.0,-1.0,-1.0
case_00115,450,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,432,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,449,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,268,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,250,0,593,none,medium,0,2,0.0,-1.0,-1.0
case_00113,291,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,124,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,35,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,328,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,10,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,353,851,1024,medium,large,1,1,0.9056,3.605551275463989,1.322630533034977
case_00014,158,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,269,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,482,0,0,none,none,0,0,1.0,0.0,0.0
